time,time_sec,signal,pred_signal_linreg,residuals,FT_1,FT_2,FT_3,FT_4,FT_5,FT_6,FT_All,weekDate
2024-05-24 00:00:00,1987200.0,15,65.43087198301512,-50.43087198301512,-14864.434089792772,-1817.9731853961189,2451.0736566490123,-2137.304418066885,-621.2526123552356,278.4337893647817,-16711.456859597216,4
2024-05-24 01:00:00,1990800.0,10,65.42104689109128,-55.42104689109128,-17999.078302675432,-4184.918959392048,2378.57225573274,-2308.6281846509837,-1452.3444196044209,1658.6774718705756,-21907.720138719575,4
2024-05-24 02:00:00,1994400.0,5,65.41122179916744,-60.411221799167436,-19907.115074113965,-5430.519077829112,2301.830465878355,942.2705335705551,-1941.8982638312084,-1137.0284281700033,-25172.459844495377,4
2024-05-24 03:00:00,1998000.0,2,65.4013967072436,-63.401396707243606,-20458.514851314692,-5221.01599488007,2220.9850981648656,2796.383304104957,-1974.789095846135,-1070.108247803808,-23707.059787574883,4
2024-05-24 04:00:00,2001600.0,5,65.39157161531976,-60.39157161531976,-19615.70065069272,-3612.545892432908,2136.1802793061515,505.24397944767395,-1543.2822023010067,1690.9572178758362,-20439.147268796976,4
2024-05-24 05:00:00,2005200.0,8,65.38174652339592,-57.38174652339592,-17436.10886720398,-1036.097035487917,2047.5671947097298,-2534.849775496054,-748.8521256405598,194.80438292411938,-19513.536226194665,4
2024-05-24 06:00:00,2008800.0,18,65.37192143147207,-47.371921431472074,-14068.27507894793,1817.9731853960627,1955.3038189516526,-1817.3787761921978,221.6804141435664,-1791.7953866162502,-13682.491823265098,4
2024-05-24 07:00:00,2012400.0,68,65.36209633954823,2.6379036604517694,-9741.711592985032,4184.918959392009,1859.5546341480215,1594.1052966089624,1140.0818780846932,732.6971590421314,-230.35366570921417,4
2024-05-24 08:00:00,2016000.0,91,65.35227124762439,25.647728752375613,-4751.266560899749,5430.519077829101,1760.4903367252796,2642.5483975144025,1790.378037895652,1412.5234285110173,8285.192717575703,4
2024-05-24 09:00:00,2019600.0,86,65.34244615570054,20.657553844299457,562.9694354710514,5221.015994880089,1658.287533111901,-226.2215908451429,2019.643166878903,-1463.8730889465824,7771.82145055022,4
2024-05-24 10:00:00,2023200.0,84,65.3326210637767,18.6673789362233,5838.839995166043,3612.545892432953,1553.128424894086,-2759.6493097626344,1773.962543369227,-654.7669584462075,9364.06058765347,4
2024-05-24 11:00:00,2026800.0,107,65.32279597185286,41.677204028147145,10716.803258329763,1036.0970354879755,1445.200483996715,-1202.2780074961229,1111.1112092746737,1802.8054068459455,14909.73938643895,4
2024-05-24 12:00:00,2030400.0,78,65.31297087992901,12.687029120070989,14864.43408979302,-1817.973185396303,1334.6961184685863,2137.3044180667866,186.96740626948326,-278.4337893648502,16426.99505783672,4
2024-05-24 13:00:00,2034000.0,96,65.30314578800517,30.696854211994832,17999.078302675327,-4184.91895939197,1221.81232946789,2308.6281846510697,-781.1442505222442,-1658.6774718704644,14904.77813500961,4
2024-05-24 14:00:00,2037600.0,114,65.29332069608132,48.706679303918676,19907.115074113917,-5430.51907782909,1106.7503600592493,-942.2705335704128,-1565.5595247281583,1137.0284281700572,14212.544726215565,4
2024-05-24 15:00:00,2041200.0,132,65.28349560415748,66.71650439584252,20458.514851314685,-5221.015994880006,989.7153364485634,-2796.3833041049434,-1981.8128093616504,1070.1082478035855,12519.126327220234,4
2024-05-24 16:00:00,2044800.0,96,65.27367051223364,30.726329487766364,19615.700650692783,-3612.5458924329982,870.9159022951935,-505.24397944750893,-1932.0166494801608,-1690.9572178758615,12745.852813751448,4
2024-05-24 17:00:00,2048400.0,117,65.26384542030979,51.73615457969021,17436.108867204093,-1036.0970354880342,750.5638467534304,2534.849775496126,-1427.881269451057,-194.8043829238455,18062.739801590713,4
2024-05-24 18:00:00,2052000.0,102,65.25402032838595,36.74597967161405,14068.275078947669,1817.973185396247,628.873726906297,1817.37877619207,-587.9607591021227,1791.7953866162397,19536.335394956397,4
2024-05-24 19:00:00,2055600.0,83,65.2441952364621,17.755804763537895,9741.711592985224,4184.918959391931,506.06248526493926,-1594.105296608838,390.22648556286134,-732.6971590423834,12496.117067553736,4
2024-05-24 20:00:00,2059200.0,55,65.23437014453826,-10.23437014453826,4751.266560899963,5430.519077829078,382.3490630153044,-2642.5483975144534,1276.6468206728587,-1412.5234285109739,7785.709696391778,4
2024-05-24 21:00:00,2062800.0,43,65.22454505261442,-22.224545052614417,-562.9694354714123,5221.015994880026,257.9540097017412,226.22159084499216,1862.8468025760114,1463.8730889466233,8468.942051477981,4
2024-05-24 22:00:00,2066400.0,51,65.21471996069059,-14.214719960690587,-5838.83999516639,3612.545892432806,133.09909004330737,2759.6493097626076,2010.973766959057,654.7669584461428,3332.195022477531,4
2024-05-24 23:00:00,2070000.0,37,65.20489486876674,-28.204894868766743,-10716.803258329575,1036.0970354880926,8.0068885836769,1202.2780074959712,1686.1937026871872,-1802.8054068459528,-8587.0330309206,4
2024-05-25 00:00:00,2073600.0,21,65.1950697768429,-44.1950697768429,-14864.434089792867,-1817.9731853961907,-117.09958712038615,-2137.3044180668953,964.8829293746645,278.4337893649187,-17693.494561636755,5
2024-05-25 01:00:00,2077200.0,13,65.18524468491906,-52.185244684919056,-17999.0783026755,-4184.918959392097,-241.99730406478344,-2308.628184650974,16.66719756513071,1658.6774718704364,-23059.278081347788,5
2024-05-25 02:00:00,2080800.0,4,65.17541959299521,-61.17541959299521,-19907.115074113863,-5430.519077829067,-366.4636014091519,942.2705335705707,-935.4680457795782,-1137.028428170111,-26834.323693731196,5
2024-05-25 03:00:00,2084400.0,2,65.16559450107137,-63.16559450107137,-20458.514851314692,-5221.015994880046,-490.27658742446005,2796.383304104955,-1667.615628817703,-1070.1082478035298,-26111.14800613548,5
2024-05-25 04:00:00,2088000.0,4,65.15576940914752,-61.155769409147524,-19615.70065069268,-3612.5458924328505,-613.2155350695266,505.2439794476577,-2007.6013821392623,1690.9572178758863,-23652.862263010775,5
2024-05-25 05:00:00,2091600.0,4,65.14594431722368,-61.14594431722368,-17436.10886720421,-1036.0970354881513,-735.061275491093,-2534.8497754960613,-1875.4731676159545,194.8043829241865,-23422.785738371284,5
2024-05-25 06:00:00,2095200.0,8,65.13611922529984,-57.136119225299836,-14068.27507894783,1817.9731853961343,-855.596588746148,-1817.3787761921853,-1302.3026791496761,-1791.795386616229,-18017.375324255932,5
2024-05-25 07:00:00,2098800.0,34,65.12629413337599,-31.126294133375993,-9741.711592984908,4184.918959392059,-974.6065910497879,1594.105296608976,-422.8785236664937,732.6971590420696,-4627.475292658085,5
2024-05-25 08:00:00,2102400.0,28,65.11646904145215,-37.11646904145215,-4751.266560899612,5430.519077829115,-1091.8791178583042,2642.548397514397,555.9910991792525,1412.5234285109302,4198.436324275779,5
2024-05-25 09:00:00,2106000.0,63,65.1066439495283,-2.106643949528305,562.9694354711918,5221.015994880065,-1207.2051021046036,-226.22159084515934,1404.1120752790794,-1463.8730889464207,4290.797723734153,5
2024-05-25 10:00:00,2109600.0,67,65.09681885760446,1.903181142395539,5838.839995166179,3612.545892432896,-1320.3789469115175,-2759.6493097626376,1922.0375608515376,-654.7669584460782,6638.628233330378,5
2024-05-25 11:00:00,2113200.0,67,65.08699376568062,1.9130062343193828,10716.803258329881,1036.0970354879012,-1431.198892118746,-1202.2780074961079,1987.9705407037818,1802.805406845916,12910.199341752625,5
2024-05-25 12:00:00,2116800.0,77,65.07716867375677,11.922831326243227,14864.434089792716,-1817.9731853960782,-1539.4673739698605,2137.304418066797,1586.406004226231,-278.4337893649872,14952.270163354817,5
2024-05-25 13:00:00,2120400.0,83,65.06734358183293,17.93265641816707,17999.078302675396,-4184.91895939202,-1644.9913773181909,2308.62818465106,811.7771533228332,-1658.6774718705751,13630.895832068505,5
2024-05-25 14:00:00,2124000.0,79,65.05751848990909,13.942481510090914,19907.115074113946,-5430.5190778291035,-1747.5827797237378,-942.2705335704284,-153.75181165234747,1137.0284281701652,12770.019299508494,5
2024-05-25 15:00:00,2127600.0,81,65.04769339798524,15.952306602014758,20458.514851314696,-5221.015994880085,-1847.058686827553,-2796.3833041049675,-1083.124008402365,1070.1082478038065,10581.041104903532,5
2024-05-25 16:00:00,2131200.0,64,65.0378683060614,-1.037868306061398,19615.700650692743,-3612.545892432941,-1943.2417584058628,-505.24397944749273,-1757.7852959927243,-1690.9572178759113,10105.926506537811,5
2024-05-25 17:00:00,2134800.0,93,65.02804321413755,27.971956785862446,17436.10886720402,-1036.0970354879596,-2035.9605245225448,2534.8497754961327,-2019.0801662785736,-194.80438292411762,14685.016533486956,5
2024-05-25 18:00:00,2138400.0,62,65.01821812221371,-3.0182181222137103,14068.275078947989,1817.9731853960216,-2125.0496912163726,1817.3787761920578,-1805.5616810949716,1791.7953866162184,15564.811054840942,5
2024-05-25 19:00:00,2142000.0,94,65.00839303028988,28.99160696971012,9741.711592985102,4184.918959391981,-2210.3504351781085,-1594.1052966088514,-1167.4415309423696,-732.6971590421331,8222.03613060562,5
2024-05-25 20:00:00,2145600.0,63,64.99856793836604,-1.9985679383660369,4751.266560899827,5430.519077829093,-2291.7106868919927,-2642.548397514448,-254.78209310867575,-1412.5234285108868,3580.2210327029165,5
